Tesla,Close
17:49 - 17:50 04/14/2020,149.311
17:50 - 17:51 04/14/2020,149.106
17:51 - 17:52 04/14/2020,149.372
17:52 - 17:53 04/14/2020,149.894
17:53 - 17:54 04/14/2020,150.063
17:54 - 17:55 04/14/2020,150.366
17:55 - 17:56 04/14/2020,150.23
17:56 - 17:57 04/14/2020,150.171
17:57 - 17:58 04/14/2020,150.506
17:58 - 17:59 04/14/2020,150.3
17:59 - 18:00 04/14/2020,150.336
18:00 - 18:01 04/14/2020,150.578
18:01 - 18:02 04/14/2020,149.914
18:02 - 18:03 04/14/2020,149.673
18:03 - 18:04 04/14/2020,149.98
18:04 - 18:05 04/14/2020,149.558
18:05 - 18:06 04/14/2020,149.585
18:06 - 18:07 04/14/2020,149.16
18:07 - 18:08 04/14/2020,149.13
18:08 - 18:09 04/14/2020,148.525
18:09 - 18:10 04/14/2020,148.826
18:10 - 18:11 04/14/2020,148.858
18:11 - 18:12 04/14/2020,149.017
18:12 - 18:13 04/14/2020,149.218
18:13 - 18:14 04/14/2020,148.868
18:14 - 18:15 04/14/2020,148.476
18:15 - 18:16 04/14/2020,148.398
18:16 - 18:17 04/14/2020,147.72
18:17 - 18:18 04/14/2020,147.948
18:18 - 18:19 04/14/2020,147.804
18:19 - 18:20 04/14/2020,147.79
18:20 - 18:21 04/14/2020,147.133
18:21 - 18:22 04/14/2020,147.548
18:22 - 18:23 04/14/2020,147.91
18:23 - 18:24 04/14/2020,147.54
18:24 - 18:25 04/14/2020,147.338
18:25 - 18:26 04/14/2020,147.588
18:26 - 18:27 04/14/2020,147.4
18:27 - 18:28 04/14/2020,147.84
18:28 - 18:29 04/14/2020,147.666
18:29 - 18:30 04/14/2020,148.172
18:30 - 18:31 04/14/2020,147.489
18:31 - 18:32 04/14/2020,147.584
18:32 - 18:33 04/14/2020,147.599
18:33 - 18:34 04/14/2020,147.2
18:34 - 18:35 04/14/2020,147.042
18:35 - 18:36 04/14/2020,147.33
18:36 - 18:37 04/14/2020,146.51
18:37 - 18:38 04/14/2020,146.778
18:38 - 18:39 04/14/2020,146.6
18:39 - 18:40 04/14/2020,147.141
18:40 - 18:41 04/14/2020,147.14
18:41 - 18:42 04/14/2020,147.218
18:42 - 18:43 04/14/2020,147
18:43 - 18:44 04/14/2020,147.311
18:44 - 18:45 04/14/2020,147.384
18:45 - 18:46 04/14/2020,147.528
18:46 - 18:47 04/14/2020,147.348
18:47 - 18:48 04/14/2020,147.25
18:48 - 18:49 04/14/2020,146.994
18:49 - 18:50 04/14/2020,147.158
18:50 - 18:51 04/14/2020,147.052
18:51 - 18:52 04/14/2020,147.43
18:52 - 18:53 04/14/2020,147.357
18:53 - 18:54 04/14/2020,147.459
18:54 - 18:55 04/14/2020,147.396
18:55 - 18:56 04/14/2020,147.008
18:56 - 18:57 04/14/2020,147.318
18:57 - 18:58 04/14/2020,147.412
18:58 - 18:59 04/14/2020,147.418
18:59 - 19:00 04/14/2020,147.634
19:00 - 19:01 04/14/2020,148.108
19:01 - 19:02 04/14/2020,148.517
19:02 - 19:03 04/14/2020,148.14
19:03 - 19:04 04/14/2020,148.319
19:04 - 19:05 04/14/2020,148.118
19:05 - 19:06 04/14/2020,148.202
19:06 - 19:07 04/14/2020,148.412
19:07 - 19:08 04/14/2020,148.364
19:08 - 19:09 04/14/2020,148.356
19:09 - 19:10 04/14/2020,148.2
19:10 - 19:11 04/14/2020,148.114
19:11 - 19:12 04/14/2020,148.174
19:12 - 19:13 04/14/2020,148.374
19:13 - 19:14 04/14/2020,148.02
19:14 - 19:15 04/14/2020,148.504
19:15 - 19:16 04/14/2020,148.386
19:16 - 19:17 04/14/2020,148.102
19:17 - 19:18 04/14/2020,148.319
19:18 - 19:19 04/14/2020,148.12
19:19 - 19:20 04/14/2020,148.286
19:20 - 19:21 04/14/2020,148.251
19:21 - 19:22 04/14/2020,148.2
19:22 - 19:23 04/14/2020,147.844
19:23 - 19:24 04/14/2020,147.83
19:24 - 19:25 04/14/2020,147.828
19:25 - 19:26 04/14/2020,147.514
19:26 - 19:27 04/14/2020,147.772
19:27 - 19:28 04/14/2020,147.788
19:28 - 19:29 04/14/2020,147.92
19:29 - 19:30 04/14/2020,148.04
19:30 - 19:31 04/14/2020,148.259
19:31 - 19:32 04/14/2020,148.289
19:32 - 19:33 04/14/2020,148.449
19:33 - 19:34 04/14/2020,148.246
19:34 - 19:35 04/14/2020,148.257
19:35 - 19:36 04/14/2020,148.266
19:36 - 19:37 04/14/2020,148.436
19:37 - 19:38 04/14/2020,148.262
19:38 - 19:39 04/14/2020,148.05
19:39 - 19:40 04/14/2020,147.884
19:40 - 19:41 04/14/2020,147.807
19:41 - 19:42 04/14/2020,147.716
19:42 - 19:43 04/14/2020,148.09
19:43 - 19:44 04/14/2020,148.19
19:44 - 19:45 04/14/2020,148.364
19:45 - 19:46 04/14/2020,148.339
19:46 - 19:47 04/14/2020,148.219
19:47 - 19:48 04/14/2020,148.178
19:48 - 19:49 04/14/2020,148.062
19:49 - 19:50 04/14/2020,148.26
19:50 - 19:51 04/14/2020,148.275
19:51 - 19:52 04/14/2020,147.8
19:52 - 19:53 04/14/2020,147.66
19:53 - 19:54 04/14/2020,147.23
19:54 - 19:55 04/14/2020,147.095
19:55 - 19:56 04/14/2020,147.17
19:56 - 19:57 04/14/2020,147.376
19:57 - 19:58 04/14/2020,147.1
19:58 - 19:59 04/14/2020,146.879
19:59 - 20:00 04/14/2020,147
20:00 - 20:01 04/14/2020,146.719
20:01 - 20:02 04/14/2020,146.794
20:02 - 20:03 04/14/2020,146.82
20:03 - 20:04 04/14/2020,147.014
20:04 - 20:05 04/14/2020,147.215
20:05 - 20:06 04/14/2020,146.914
20:06 - 20:07 04/14/2020,146.822
20:07 - 20:08 04/14/2020,146.986
20:08 - 20:09 04/14/2020,147.029
20:09 - 20:10 04/14/2020,147.386
20:10 - 20:11 04/14/2020,147.302
20:11 - 20:12 04/14/2020,147.036
20:12 - 20:13 04/14/2020,147.206
20:13 - 20:14 04/14/2020,147.11
20:14 - 20:15 04/14/2020,147.368
20:15 - 20:16 04/14/2020,147.862
20:16 - 20:17 04/14/2020,147.666
20:17 - 20:18 04/14/2020,147.648
20:18 - 20:19 04/14/2020,147.69
20:19 - 20:20 04/14/2020,147.542
20:20 - 20:21 04/14/2020,147.564
20:21 - 20:22 04/14/2020,147.6
20:22 - 20:23 04/14/2020,147.526
20:23 - 20:24 04/14/2020,147.557
20:24 - 20:25 04/14/2020,147.666
20:25 - 20:26 04/14/2020,147.898
20:26 - 20:27 04/14/2020,147.943
20:27 - 20:28 04/14/2020,148.151
20:28 - 20:29 04/14/2020,148.204
20:29 - 20:30 04/14/2020,148.135
20:30 - 20:31 04/14/2020,148.424
20:31 - 20:32 04/14/2020,148.56
20:32 - 20:33 04/14/2020,148.347
20:33 - 20:34 04/14/2020,148.634
20:34 - 20:35 04/14/2020,148.774
20:35 - 20:36 04/14/2020,149.158
20:36 - 20:37 04/14/2020,149.047
20:37 - 20:38 04/14/2020,149.342
20:38 - 20:39 04/14/2020,149.086
20:39 - 20:40 04/14/2020,148.942
20:40 - 20:41 04/14/2020,149.1
20:41 - 20:42 04/14/2020,149.134
20:42 - 20:43 04/14/2020,148.764
20:43 - 20:44 04/14/2020,148.364
20:44 - 20:45 04/14/2020,148.602
20:45 - 20:46 04/14/2020,148.513
20:46 - 20:47 04/14/2020,148.374
20:47 - 20:48 04/14/2020,148.132
20:48 - 20:49 04/14/2020,148.182
20:49 - 20:50 04/14/2020,148.116
20:50 - 20:51 04/14/2020,147.971
20:51 - 20:52 04/14/2020,147.68
20:52 - 20:53 04/14/2020,148.05
20:53 - 20:54 04/14/2020,148.292
20:54 - 20:55 04/14/2020,148.436
20:55 - 20:56 04/14/2020,148.478
20:56 - 20:57 04/14/2020,148.668
20:57 - 20:58 04/14/2020,148.525
20:58 - 20:59 04/14/2020,148.434
20:59 - 21:00 04/14/2020,148.729
21:00 - 21:01 04/14/2020,148.608
21:01 - 21:02 04/14/2020,148.392
21:02 - 21:03 04/14/2020,148.241
21:03 - 21:04 04/14/2020,148.322
21:04 - 21:05 04/14/2020,148.288
21:05 - 21:06 04/14/2020,148.397
21:06 - 21:07 04/14/2020,148.342
21:07 - 21:08 04/14/2020,148.206
21:08 - 21:09 04/14/2020,147.992
21:09 - 21:10 04/14/2020,147.968
21:10 - 21:11 04/14/2020,147.68
21:11 - 21:12 04/14/2020,147.802
21:12 - 21:13 04/14/2020,148.134
21:13 - 21:14 04/14/2020,148.107
21:14 - 21:15 04/14/2020,148.116
21:15 - 21:16 04/14/2020,148.192
21:16 - 21:17 04/14/2020,148.148
21:17 - 21:18 04/14/2020,147.933
21:18 - 21:19 04/14/2020,147.927
21:19 - 21:20 04/14/2020,147.948
21:20 - 21:21 04/14/2020,147.916
21:21 - 21:22 04/14/2020,147.876
21:22 - 21:23 04/14/2020,148.002
21:23 - 21:24 04/14/2020,148
21:24 - 21:25 04/14/2020,148.179
21:25 - 21:26 04/14/2020,148.088
21:26 - 21:27 04/14/2020,148.253
21:27 - 21:28 04/14/2020,148.234
21:28 - 21:29 04/14/2020,148.643
21:29 - 21:30 04/14/2020,148.673
21:30 - 21:31 04/14/2020,148.841
21:31 - 21:32 04/14/2020,148.748
21:32 - 21:33 04/14/2020,149.03
21:33 - 21:34 04/14/2020,149.208
21:34 - 21:35 04/14/2020,149.261
21:35 - 21:36 04/14/2020,149.19
21:36 - 21:37 04/14/2020,149.14
21:37 - 21:38 04/14/2020,149.088
21:38 - 21:39 04/14/2020,149.157
21:39 - 21:40 04/14/2020,149.27
21:40 - 21:41 04/14/2020,149.418
21:41 - 21:42 04/14/2020,149.3
21:42 - 21:43 04/14/2020,149.502
21:43 - 21:44 04/14/2020,149.542
21:44 - 21:45 04/14/2020,149.322
21:45 - 21:46 04/14/2020,149.291
21:46 - 21:47 04/14/2020,148.984
21:47 - 21:48 04/14/2020,148.961
21:48 - 21:49 04/14/2020,148.862
21:49 - 21:50 04/14/2020,148.934
21:50 - 21:51 04/14/2020,149.234
21:51 - 21:52 04/14/2020,149.208
21:52 - 21:53 04/14/2020,149.382
21:53 - 21:54 04/14/2020,149.475
21:54 - 21:55 04/14/2020,149.56
21:55 - 21:56 04/14/2020,149.504
21:56 - 21:57 04/14/2020,149.38
21:57 - 21:58 04/14/2020,149.325
21:58 - 21:59 04/14/2020,149.214
21:59 - 22:00 04/14/2020,149.042
17APR2020_00:00:00.000000 04/14/2020,
15:30 - 15:31 04/15/2020,153.154
15:31 - 15:32 04/15/2020,152.29
15:32 - 15:33 04/15/2020,153.416
15:33 - 15:34 04/15/2020,154.304
15:34 - 15:35 04/15/2020,153.402
15:35 - 15:36 04/15/2020,153.156
15:36 - 15:37 04/15/2020,153.466
15:37 - 15:38 04/15/2020,153
15:38 - 15:39 04/15/2020,152.564
15:39 - 15:40 04/15/2020,153.082
15:40 - 15:41 04/15/2020,152.298
15:41 - 15:42 04/15/2020,151.655
15:42 - 15:43 04/15/2020,151.792
15:43 - 15:44 04/15/2020,152.656
15:44 - 15:45 04/15/2020,152.25
15:45 - 15:46 04/15/2020,152.679
15:46 - 15:47 04/15/2020,152.951
15:47 - 15:48 04/15/2020,153.163
15:48 - 15:49 04/15/2020,153.326
15:49 - 15:50 04/15/2020,153.466
15:50 - 15:51 04/15/2020,153.002
15:51 - 15:52 04/15/2020,152.792
15:52 - 15:53 04/15/2020,152.772
15:53 - 15:54 04/15/2020,153.002
15:54 - 15:55 04/15/2020,153.332
15:55 - 15:56 04/15/2020,153.909
15:56 - 15:57 04/15/2020,153.9
15:57 - 15:58 04/15/2020,154.278
15:58 - 15:59 04/15/2020,154.064
15:59 - 16:00 04/15/2020,153.8
16:00 - 16:01 04/15/2020,153.869
16:01 - 16:02 04/15/2020,153.798
16:02 - 16:03 04/15/2020,153.955
16:03 - 16:04 04/15/2020,153.706
16:04 - 16:05 04/15/2020,153.742
16:05 - 16:06 04/15/2020,153.564
16:06 - 16:07 04/15/2020,153.472
16:07 - 16:08 04/15/2020,153.314
16:08 - 16:09 04/15/2020,153.36
16:09 - 16:10 04/15/2020,153.471
16:10 - 16:11 04/15/2020,153.2
16:11 - 16:12 04/15/2020,153.159
16:12 - 16:13 04/15/2020,152.6
16:13 - 16:14 04/15/2020,152.109
16:14 - 16:15 04/15/2020,151.903
16:15 - 16:16 04/15/2020,151.264
16:16 - 16:17 04/15/2020,151.914
16:17 - 16:18 04/15/2020,152.094
16:18 - 16:19 04/15/2020,152.241
16:19 - 16:20 04/15/2020,152.144
16:20 - 16:21 04/15/2020,152.288
16:21 - 16:22 04/15/2020,152.504
16:22 - 16:23 04/15/2020,152.03
16:23 - 16:24 04/15/2020,152.479
16:24 - 16:25 04/15/2020,152.296
16:25 - 16:26 04/15/2020,152.706
16:26 - 16:27 04/15/2020,152.839
16:27 - 16:28 04/15/2020,152.8
16:28 - 16:29 04/15/2020,152.544
16:29 - 16:30 04/15/2020,152.36
16:30 - 16:31 04/15/2020,152.534
16:31 - 16:32 04/15/2020,151.886
16:32 - 16:33 04/15/2020,151.556
16:33 - 16:34 04/15/2020,151.428
16:34 - 16:35 04/15/2020,151.5
16:35 - 16:36 04/15/2020,151.722
16:36 - 16:37 04/15/2020,151.906
16:37 - 16:38 04/15/2020,151.996
16:38 - 16:39 04/15/2020,151.284
16:39 - 16:40 04/15/2020,151.691
16:40 - 16:41 04/15/2020,151.6
16:41 - 16:42 04/15/2020,151.577
16:42 - 16:43 04/15/2020,150.958
16:43 - 16:44 04/15/2020,150.887
16:44 - 16:45 04/15/2020,150.486
16:45 - 16:46 04/15/2020,150.329
16:46 - 16:47 04/15/2020,150.897
16:47 - 16:48 04/15/2020,150.845
16:48 - 16:49 04/15/2020,150.713
16:49 - 16:50 04/15/2020,150.678
16:50 - 16:51 04/15/2020,151.342
16:51 - 16:52 04/15/2020,151.554
16:52 - 16:53 04/15/2020,151.238
16:53 - 16:54 04/15/2020,151.607
16:54 - 16:55 04/15/2020,151.884
16:55 - 16:56 04/15/2020,151.706
16:56 - 16:57 04/15/2020,152.012
16:57 - 16:58 04/15/2020,152.002
16:58 - 16:59 04/15/2020,151.864
16:59 - 17:00 04/15/2020,151.721
17:00 - 17:01 04/15/2020,151.718
17:01 - 17:02 04/15/2020,151.814
17:02 - 17:03 04/15/2020,152.106
17:03 - 17:04 04/15/2020,151.817
17:04 - 17:05 04/15/2020,151.714
17:05 - 17:06 04/15/2020,151.6
17:06 - 17:07 04/15/2020,151.78
17:07 - 17:08 04/15/2020,151.632
17:08 - 17:09 04/15/2020,151.89
17:09 - 17:10 04/15/2020,151.726
17:10 - 17:11 04/15/2020,151.487
17:11 - 17:12 04/15/2020,151.33
17:12 - 17:13 04/15/2020,151.433
17:13 - 17:14 04/15/2020,151.6
17:14 - 17:15 04/15/2020,151.649
17:15 - 17:16 04/15/2020,151.686
17:16 - 17:17 04/15/2020,151.48
17:17 - 17:18 04/15/2020,151.484
17:18 - 17:19 04/15/2020,151.742
17:19 - 17:20 04/15/2020,152.08
17:20 - 17:21 04/15/2020,151.954
17:21 - 17:22 04/15/2020,151.836
17:22 - 17:23 04/15/2020,151.942
17:23 - 17:24 04/15/2020,151.73
17:24 - 17:25 04/15/2020,151.671
17:25 - 17:26 04/15/2020,151.329
17:26 - 17:27 04/15/2020,151.172
17:27 - 17:28 04/15/2020,151.057
17:28 - 17:29 04/15/2020,151.276
17:29 - 17:30 04/15/2020,151.205
17:30 - 17:31 04/15/2020,151.258
17:31 - 17:32 04/15/2020,151.216
17:32 - 17:33 04/15/2020,151.161
17:33 - 17:34 04/15/2020,151.55
17:34 - 17:35 04/15/2020,151.792
17:35 - 17:36 04/15/2020,151.6
17:36 - 17:37 04/15/2020,151.746
17:37 - 17:38 04/15/2020,151.755
17:38 - 17:39 04/15/2020,151.636
17:39 - 17:40 04/15/2020,151.84
17:40 - 17:41 04/15/2020,151.994
17:41 - 17:42 04/15/2020,151.83
17:42 - 17:43 04/15/2020,151.622
17:43 - 17:44 04/15/2020,151.704
17:44 - 17:45 04/15/2020,151.634
17:45 - 17:46 04/15/2020,151.818
17:46 - 17:47 04/15/2020,151.8
17:47 - 17:48 04/15/2020,151.926
17:48 - 17:49 04/15/2020,151.887
17:49 - 17:50 04/15/2020,152.12
17:50 - 17:51 04/15/2020,151.872
17:51 - 17:52 04/15/2020,152.028
17:52 - 17:53 04/15/2020,152.355
17:53 - 17:54 04/15/2020,152.542
17:54 - 17:55 04/15/2020,152.38
17:55 - 17:56 04/15/2020,152.852
17:56 - 17:57 04/15/2020,152.599
17:57 - 17:58 04/15/2020,152.406
17:58 - 17:59 04/15/2020,152.56
17:59 - 18:00 04/15/2020,152.714
18:00 - 18:01 04/15/2020,152.376
18:01 - 18:02 04/15/2020,152.422
18:02 - 18:03 04/15/2020,152.496
18:03 - 18:04 04/15/2020,152.47
18:04 - 18:05 04/15/2020,152.736
18:05 - 18:06 04/15/2020,152.662
18:06 - 18:07 04/15/2020,152.678
18:07 - 18:08 04/15/2020,152.532
18:08 - 18:09 04/15/2020,152.44
18:09 - 18:10 04/15/2020,152.196
18:10 - 18:11 04/15/2020,152.158
18:11 - 18:12 04/15/2020,152.085
18:12 - 18:13 04/15/2020,152.276
18:13 - 18:14 04/15/2020,152.458
18:14 - 18:15 04/15/2020,152.293
18:15 - 18:16 04/15/2020,152.363
18:16 - 18:17 04/15/2020,152.518
18:17 - 18:18 04/15/2020,152.642
18:18 - 18:19 04/15/2020,152.54
18:19 - 18:20 04/15/2020,152.713
18:20 - 18:21 04/15/2020,152.639
18:21 - 18:22 04/15/2020,152.606
18:22 - 18:23 04/15/2020,152.611
18:23 - 18:24 04/15/2020,152.6
18:24 - 18:25 04/15/2020,152.482
18:25 - 18:26 04/15/2020,152.445
18:26 - 18:27 04/15/2020,152.34
18:27 - 18:28 04/15/2020,152.448
18:28 - 18:29 04/15/2020,152.444
18:29 - 18:30 04/15/2020,152.392
18:30 - 18:31 04/15/2020,152.216
18:31 - 18:32 04/15/2020,152.344
18:32 - 18:33 04/15/2020,152.272
18:33 - 18:34 04/15/2020,152.116
18:34 - 18:35 04/15/2020,152.25
18:35 - 18:36 04/15/2020,152.126
18:36 - 18:37 04/15/2020,152.195
18:37 - 18:38 04/15/2020,152.2
18:38 - 18:39 04/15/2020,152.205
18:39 - 18:40 04/15/2020,151.974
18:40 - 18:41 04/15/2020,151.782
18:41 - 18:42 04/15/2020,151.958
18:42 - 18:43 04/15/2020,151.928
18:43 - 18:44 04/15/2020,152.11
18:44 - 18:45 04/15/2020,152.078
18:45 - 18:46 04/15/2020,152.022
18:46 - 18:47 04/15/2020,152.024
18:47 - 18:48 04/15/2020,152.01
18:48 - 18:49 04/15/2020,152.2
18:49 - 18:50 04/15/2020,152.408
18:50 - 18:51 04/15/2020,152.266
18:51 - 18:52 04/15/2020,152.28
18:52 - 18:53 04/15/2020,152.334
18:53 - 18:54 04/15/2020,152.321
18:54 - 18:55 04/15/2020,152.219
18:55 - 18:56 04/15/2020,152.262
18:56 - 18:57 04/15/2020,152.122
18:57 - 18:58 04/15/2020,152.022
18:58 - 18:59 04/15/2020,151.915
18:59 - 19:00 04/15/2020,151.839
19:00 - 19:01 04/15/2020,151.642
19:01 - 19:02 04/15/2020,151.62
19:02 - 19:03 04/15/2020,151.802
19:03 - 19:04 04/15/2020,151.556
19:04 - 19:05 04/15/2020,151.462
19:05 - 19:06 04/15/2020,151.653
19:06 - 19:07 04/15/2020,151.569
19:07 - 19:08 04/15/2020,151.575
19:08 - 19:09 04/15/2020,151.591
19:09 - 19:10 04/15/2020,151.745
19:10 - 19:11 04/15/2020,151.616
19:11 - 19:12 04/15/2020,151.509
19:12 - 19:13 04/15/2020,151.44
19:13 - 19:14 04/15/2020,151.338
19:14 - 19:15 04/15/2020,151.43
19:15 - 19:16 04/15/2020,151.286
19:16 - 19:17 04/15/2020,151.274
19:17 - 19:18 04/15/2020,151.421
19:18 - 19:19 04/15/2020,151.368
19:19 - 19:20 04/15/2020,151.404
19:20 - 19:21 04/15/2020,151.128
19:21 - 19:22 04/15/2020,151.057
19:22 - 19:23 04/15/2020,151.041
19:23 - 19:24 04/15/2020,150.812
19:24 - 19:25 04/15/2020,151.02
19:25 - 19:26 04/15/2020,151.182
19:26 - 19:27 04/15/2020,151.322
19:27 - 19:28 04/15/2020,151.03
19:28 - 19:29 04/15/2020,151.02
19:29 - 19:30 04/15/2020,151.07
19:30 - 19:31 04/15/2020,151.104
19:31 - 19:32 04/15/2020,151.2
19:32 - 19:33 04/15/2020,151.226
19:33 - 19:34 04/15/2020,151.202
19:34 - 19:35 04/15/2020,151.266
19:35 - 19:36 04/15/2020,151.21
19:36 - 19:37 04/15/2020,151.165
19:37 - 19:38 04/15/2020,151.138
19:38 - 19:39 04/15/2020,151.12
19:39 - 19:40 04/15/2020,151.284
19:40 - 19:41 04/15/2020,151.39
19:41 - 19:42 04/15/2020,151.394
19:42 - 19:43 04/15/2020,151.346
19:43 - 19:44 04/15/2020,151.433
19:44 - 19:45 04/15/2020,151.367
19:45 - 19:46 04/15/2020,151.156
19:46 - 19:47 04/15/2020,151.052
19:47 - 19:48 04/15/2020,150.974
19:48 - 19:49 04/15/2020,151.082
19:49 - 19:50 04/15/2020,150.927
19:50 - 19:51 04/15/2020,151.106
19:51 - 19:52 04/15/2020,151.038
19:52 - 19:53 04/15/2020,150.802
19:53 - 19:54 04/15/2020,150.628
19:54 - 19:55 04/15/2020,150.52
19:55 - 19:56 04/15/2020,150.594
19:56 - 19:57 04/15/2020,150.818
19:57 - 19:58 04/15/2020,150.548
19:58 - 19:59 04/15/2020,150.29
19:59 - 20:00 04/15/2020,150.354
20:00 - 20:01 04/15/2020,150.103
20:01 - 20:02 04/15/2020,150.231
20:02 - 20:03 04/15/2020,149.9
20:03 - 20:04 04/15/2020,149.766
20:04 - 20:05 04/15/2020,149.71
20:05 - 20:06 04/15/2020,149.919
20:06 - 20:07 04/15/2020,149.928
20:07 - 20:08 04/15/2020,149.712
20:08 - 20:09 04/15/2020,150
20:09 - 20:10 04/15/2020,150.058
20:10 - 20:11 04/15/2020,149.948
20:11 - 20:12 04/15/2020,150.076
20:12 - 20:13 04/15/2020,149.962
20:13 - 20:14 04/15/2020,149.8
20:14 - 20:15 04/15/2020,149.97
20:15 - 20:16 04/15/2020,150.248
20:16 - 20:17 04/15/2020,150.155
20:17 - 20:18 04/15/2020,150.273
20:18 - 20:19 04/15/2020,150.538
20:19 - 20:20 04/15/2020,150.582
20:20 - 20:21 04/15/2020,150.584
20:21 - 20:22 04/15/2020,150.712
20:22 - 20:23 04/15/2020,150.616
20:23 - 20:24 04/15/2020,150.449
20:24 - 20:25 04/15/2020,150.43
20:25 - 20:26 04/15/2020,150.574
20:26 - 20:27 04/15/2020,150.696
20:27 - 20:28 04/15/2020,150.58
20:28 - 20:29 04/15/2020,150.484
20:29 - 20:30 04/15/2020,150.46
20:30 - 20:31 04/15/2020,150.238
20:31 - 20:32 04/15/2020,150.163
20:32 - 20:33 04/15/2020,150.394
20:33 - 20:34 04/15/2020,150.346
20:34 - 20:35 04/15/2020,150.255
20:35 - 20:36 04/15/2020,150.09
20:36 - 20:37 04/15/2020,149.96
20:37 - 20:38 04/15/2020,150.124
20:38 - 20:39 04/15/2020,150.395
20:39 - 20:40 04/15/2020,150.373
20:40 - 20:41 04/15/2020,150.382
20:41 - 20:42 04/15/2020,150.643
20:42 - 20:43 04/15/2020,150.487
20:43 - 20:44 04/15/2020,150.504
20:44 - 20:45 04/15/2020,150.8
20:45 - 20:46 04/15/2020,150.573
20:46 - 20:47 04/15/2020,150.778
20:47 - 20:48 04/15/2020,150.7
20:48 - 20:49 04/15/2020,150.832
20:49 - 20:50 04/15/2020,150.994
20:50 - 20:51 04/15/2020,150.978
20:51 - 20:52 04/15/2020,150.962
20:52 - 20:53 04/15/2020,150.836
20:53 - 20:54 04/15/2020,150.778
20:54 - 20:55 04/15/2020,150.85
20:55 - 20:56 04/15/2020,150.83
20:56 - 20:57 04/15/2020,150.912
20:57 - 20:58 04/15/2020,150.802
20:58 - 20:59 04/15/2020,151.034
20:59 - 21:00 04/15/2020,150.918
21:00 - 21:01 04/15/2020,150.682
21:01 - 21:02 04/15/2020,150.944
21:02 - 21:03 04/15/2020,150.755
21:03 - 21:04 04/15/2020,150.825
21:04 - 21:05 04/15/2020,150.688
21:05 - 21:06 04/15/2020,150.599
21:06 - 21:07 04/15/2020,150.383
21:07 - 21:08 04/15/2020,150.273
21:08 - 21:09 04/15/2020,150.225
21:09 - 21:10 04/15/2020,150.13
21:10 - 21:11 04/15/2020,150.091
21:11 - 21:12 04/15/2020,150.342
21:12 - 21:13 04/15/2020,150.184
21:13 - 21:14 04/15/2020,150.254
21:14 - 21:15 04/15/2020,150.172
21:15 - 21:16 04/15/2020,150.263
21:16 - 21:17 04/15/2020,150.257
21:17 - 21:18 04/15/2020,150.34
21:18 - 21:19 04/15/2020,150.554
21:19 - 21:20 04/15/2020,150.612
21:20 - 21:21 04/15/2020,150.22
21:21 - 21:22 04/15/2020,150.292
21:22 - 21:23 04/15/2020,150.352
21:23 - 21:24 04/15/2020,150.146
21:24 - 21:25 04/15/2020,150.056
21:25 - 21:26 04/15/2020,150.15
21:26 - 21:27 04/15/2020,150.157
21:27 - 21:28 04/15/2020,150.103
21:28 - 21:29 04/15/2020,150.096
21:29 - 21:30 04/15/2020,150.027
21:30 - 21:31 04/15/2020,150.042
21:31 - 21:32 04/15/2020,150.274
21:32 - 21:33 04/15/2020,150.527
21:33 - 21:34 04/15/2020,150.437
21:34 - 21:35 04/15/2020,150.4
21:35 - 21:36 04/15/2020,150.382
21:36 - 21:37 04/15/2020,150.226
21:37 - 21:38 04/15/2020,150.496
21:38 - 21:39 04/15/2020,150.4
21:39 - 21:40 04/15/2020,150.214
21:40 - 21:41 04/15/2020,150.416
21:41 - 21:42 04/15/2020,150.372
21:42 - 21:43 04/15/2020,150.283
21:43 - 21:44 04/15/2020,150.232
21:44 - 21:45 04/15/2020,150.298
21:45 - 21:46 04/15/2020,150.086
21:46 - 21:47 04/15/2020,150.134
21:47 - 21:48 04/15/2020,150.051
21:48 - 21:49 04/15/2020,150.162
21:49 - 21:50 04/15/2020,150.208
21:50 - 21:51 04/15/2020,150.49
21:51 - 21:52 04/15/2020,150.371
21:52 - 21:53 04/15/2020,150.4
21:53 - 21:54 04/15/2020,150.456
21:54 - 21:55 04/15/2020,150.784
21:55 - 21:56 04/15/2020,150.546
21:56 - 21:57 04/15/2020,150.656
21:57 - 21:58 04/15/2020,150.662
21:58 - 21:59 04/15/2020,150.949
21:59 - 22:00 04/15/2020,150.778
20APR2020_00:00:00.000000 04/15/2020,
15:30 - 15:31 04/16/2020,146.82
15:31 - 15:32 04/16/2020,147.647
15:32 - 15:33 04/16/2020,147.298
15:33 - 15:34 04/16/2020,146.998
15:34 - 15:35 04/16/2020,146.524
15:35 - 15:36 04/16/2020,145.279
15:36 - 15:37 04/16/2020,143.532
15:37 - 15:38 04/16/2020,143.646
15:38 - 15:39 04/16/2020,144.752
15:39 - 15:40 04/16/2020,144.906
15:40 - 15:41 04/16/2020,145.122
15:41 - 15:42 04/16/2020,145.642
15:42 - 15:43 04/16/2020,145.542
15:43 - 15:44 04/16/2020,146.382
15:44 - 15:45 04/16/2020,146.184
15:45 - 15:46 04/16/2020,146.96
15:46 - 15:47 04/16/2020,146.954
15:47 - 15:48 04/16/2020,147.496
15:48 - 15:49 04/16/2020,147.778
15:49 - 15:50 04/16/2020,147.283
15:50 - 15:51 04/16/2020,147.298
15:51 - 15:52 04/16/2020,146.84
15:52 - 15:53 04/16/2020,146.616
